branch,branchSlug,academicYear,pattern,subject,subjectSlug,resourceType,examType,paperMonth,paperYear,fileId,accessType
Honors Course,honors-course,TE,,Information & Cyber Security,information-and-cyber-security,PYQ,INSEM,Sep,2023,1THcQGrnE8hQr1xjPVxTRFyBo8kboE1pR,FREE
Honors Course,honors-course,TE,,Information & Cyber Security,information-and-cyber-security,PYQ,ENDSEM,May_Jun,2023,1oWNq_QXVZeMq_64q9v-PgFAg1-bI9kMq,FREE
Honors Course,honors-course,TE,,Decentralize & Blockchain technologies,decentralize-and-blockchain-technologies,PYQ,ENDSEM,May_Jun,2023,1lY_Fad_nSq1vEoJ7mhkUGe1Pruo-9h5i,FREE
Honors Course,honors-course,TE,,Sustainable Architecture & Landscape Design,sustainable-architecture-and-landscape-design,PYQ,ENDSEM,Nov_Dec,2025,1EAZQm0i-N9yU0tPSexgwzzM9uug-jSd1,FREE
Honors Course,honors-course,TE,,Sustainable Architecture & Landscape Design,sustainable-architecture-and-landscape-design,PYQ,ENDSEM,May_Jun,2023,1kY1FTOtYI4kMrQH4SFNKV_L1_RYXMSae,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,Nov_Dec,2025,1ZOm_YpVLkgHuD5bKCdoPFGydmm64FRZP,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,May_Jun,2025,1VLpg8TEyJu9dnixjJYa0zTyaTjv_Bego,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,Nov_Dec,2024,1InPZ4ZFTHbgq0Ohsv-NwEDf5nEeaLyxV,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,May_Jun,2024,13ZF500i_QonpVFsCvxYz4sTXe1ivwzuU,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,Nov_Dec,2023,16IG2gTypiurhuV3L8Ck07dHONCllcm87,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,INSEM,Sep,2023,1kbaqOLkyBVa4Ni0dzN2xps4ExWURNBVh,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,May_Jun,2023,1nsfSqgq4cGtigtymV8PcAz_XeSwn4ctg,FREE
Honors Course,honors-course,TE,,Embedded Systems & Internet of Things,embedded-systems-and-internet-of-things,PYQ,ENDSEM,May_Jun,2022,14-Om7wgqTrL56JclwTpvff2qIUPB6Dtb,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,INSEM,March,2025,1qfNX4GZf_mSuVgE2oFRu_eCr5ySeeIIn,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,Nov_Dec,2025,1A2UqZW8iFwR8-GHtAhf2l97v6OhN9vpC,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,May_Jun,2025,1q4hy2QzftTE_FroUmZcgWV7aNKFt41u_,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,Nov_Dec,2024,1yDR-X5To4XyJvUkXgKwBLfB0VMkON3k2,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,May_Jun,2024,1CloNlI4SfxseoHHDSUxhKV16e7HVMtf1,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,INSEM,March,2024,1pBvsBHPWEEoL3h9Fmb3ZsimVx8sonX7J,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,Nov_Dec,2023,1I97lVGoORrJc2s-iNy-BcCAEz6nswXYJ,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,INSEM,Feb,2023,173UohF8CH_W1gOOfch0LvEIhfrSKK9G0,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,May_Jun,2023,1bPMztMZxtC1c7YTPhiNBgLqDHGAELq35,FREE
Honors Course,honors-course,TE,,e-Vehicle System Design,e-vehicle-system-design,PYQ,ENDSEM,May_Jun,2022,1ku6XHCX-p6ydFAQHHwqOe-b0LhDHjum1,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,INSEM,March,2025,13iockZPwEChAAOFo-F-OvqvSHLbuMn6V,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,ENDSEM,Nov_Dec,2025,18BePVqP1eRC4_WXCz0eUJytzCLsPQch1,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,ENDSEM,May_Jun,2025,1rejipvSSDOkPrXbwWpjxuu4UX2o8hPJ6,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,ENDSEM,May_Jun,2024,1wgJIlwG9nDFjwuV0_g55fCsJqaklrDWt,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,INSEM,March,2024,1fKgSQF17qNQe_Kqo6m_lMcapmbrKc26S,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,INSEM,Feb,2023,1GmMjw9ZO5PIpjIE63-PlLJVSXpxYNexA,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,ENDSEM,May_Jun,2023,1fzA5mZVanPePhAHHvzKFazcS5gIitKK0,FREE
Honors Course,honors-course,TE,,Augmented Reality,augmented-reality,PYQ,ENDSEM,May_Jun,2022,1o-AzTUlLEVVKGFIoQ6mLve_J-phe5cUd,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,Nov_Dec,2025,1U7OtWdYwnBUZ4txJix59e2oWxho05pMq,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,Nov_Dec,2024,13Kk2qYNp3lmVJlNQ-2KX_gJnsc2PvA3Q,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,INSEM,Sept,2024,1ZUPet9t5ZZD0YQDr6yLdN4jj4Q3_cN11,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,May_Jun,2024,1VoTlbk8m3o4-s_pcYBjmCqML9eGD4xts,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,Nov_Dec,2023,1763MCJtjPWH0N-KfS5jedKGQg7iPkDDM,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,INSEM,Sep,2023,1tGKiQCmlSI-P6K9Z7ZALUnw2lBL9wxjD,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,May_Jun,2023,1WF8sJ5MKnGNjpkS9McS4cjbOfepak3Zf,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,Nov_Dec,2022,1LyMJ0757crADTB9de9PIA2WHsh1MUfKK,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,INSEM,Oct,2022,1HKH3WPdxomssc0aVKrSmoEJiltD0O_IM,FREE
Honors Course,honors-course,TE,,Principles of Robotics,principles-of-robotics,PYQ,ENDSEM,May_Jun,2022,17uq6ti_OvGO_SsKnHfkDzmkQgH8Esxzt,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,Nov_Dec,2025,1rvg4qv9ut8ID0OkcB50wUjomDzr8d9r0,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,May_Jun,2025,1zDolZTsnrONQB9HxkDkr-sMnvv5RQ11d,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,Nov_Dec,2024,1beZqCuejaS5_kHnoatRb515sC-MxOmUG,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,May_Jun,2024,1R-ZBhQwmPSg_C7zrYmM78V_Oc0vj5eJF,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,Nov_Dec,2023,190jHi3umdBadDgjNuWtfdbbYqD48XSLt,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,INSEM,Sep,2023,1w7xF_Mg33RKBBV6zYECwGCBuA0oLDKVq,FREE
Honors Course,honors-course,TE,,e-Vehicle Technology,e-vehicle-technology,PYQ,ENDSEM,May_Jun,2023,1XM4JIKZBVpMXcQpb7LATo5MSkMYdwejY,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,INSEM,March,2025,1ujLhcRI_DzMM98OGH9uWv2c7ZzHLyf_0,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,ENDSEM,May_Jun,2025,1x45MFX1cFT_zTwhlHZJfLN4twwb-DZzF,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,ENDSEM,May_Jun,2024,1Q9tStbWvkNsdI-GzG5qvWqkM5bZnyi96,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,INSEM,March,2024,1K4mvO3Xm3fdn0BdE6fa8i8ualc4wlWQu,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,INSEM,Feb,2023,1VNOsG0EE2vX1JHkhDNnKvFApIAni6Z-4,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,ENDSEM,May_Jun,2023,1yGOeJdjGPMXiQnywiB0aAkm8JG2hFOXP,FREE
Honors Course,honors-course,TE,,"Int. of Thin. Architectures, Protocols & Sys. Prog",int-of-thin-architectures-protocols-and-sys-prog,PYQ,ENDSEM,May_Jun,2022,1l0J3722dRQdISktz1Ybg89V2yc0vK569,FREE
Honors Course,honors-course,TE,,Foundations Of Systems Aand Systems Engg,foundations-of-systems-aand-systems-engg,PYQ,ENDSEM,Nov_Dec,2025,1kEzjxZtpon0er622Tubo2MfEvP-uXyYZ,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,Nov_Dec,2025,1mR8dn8CjC4O5apLYZwot2eZX4ctAudHL,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,May_Jun,2025,1OeGOEZOfqd9t6m0qv0liEy8awYg5pkfQ,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,INSEM,August,2025,1awdkTuNCagP9tImsxREmCnyMPiLWrXbv,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,Nov_Dec,2024,1QeCjSOJqNbmFKveh5DtdGUm1yh9gurAs,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,INSEM,Sept,2024,1vi1rhDCGdVGIXhm9Wvd5daH1SL4R-qnq,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,May_Jun,2024,1HNqychLik-sBVlQT0ZaWl7s_6fNUhZ5M,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,Nov_Dec,2023,12qs71GgG_0nzL1yo_me_uhXbF6GjBW-e,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,INSEM,Sep,2023,1nCOUS2t43DykZ6VVJZIAjWMzx3zLPghi,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,May_Jun,2023,1_7bsc-ngMHYAnNvkEtgtg31EyQ2SCp_H,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,ENDSEM,Nov_Dec,2022,1-LbkuVyScd-TrQ3Crgl1m6aE8ApvBU2P,FREE
Honors Course,honors-course,TE,,Computational Statistics,computational-statistics,PYQ,INSEM,Oct,2022,1oqO3224pjg3Vm3Pj70xKD0BWp5Cae4l1,FREE
Honors Course,honors-course,TE,,Energy Efficiency in Thermal Utilities,energy-efficiency-in-thermal-utilities,PYQ,ENDSEM,May_Jun,2023,1HcW7VRAEJ0A3us4HhoWYx4X50Mb_zqMt,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,INSEM,March,2025,1afFiXU_L7SONKJRAOX518PPqskcAlJ_p,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,ENDSEM,Nov_Dec,2024,1eCnq5TffkwWf2Ih_8ZdGCyCG6_q0h_8l,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,ENDSEM,May_Jun,2024,1nSVSm6Zp1ng9wN7JULiAkEW7w8qCSxAY,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,INSEM,March,2024,1J3HhNsxHcBjMI5LebFPP3cQnDMCUESrG,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,ENDSEM,Nov_Dec,2023,1lQb8fchNM7AsnZ8vQbIzBE0FFal3ydsY,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,INSEM,Feb,2023,1krsg2XDysOeOvw0q2BFeKKoQohBWnHM-,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,ENDSEM,May_Jun,2023,1zvCpYVV9jbSM2qsXwD6CIqK8pXleZtt-,FREE
Honors Course,honors-course,TE,,Artificial Intelligence & Machine,artificial-intelligence-and-machine,PYQ,ENDSEM,May_Jun,2022,1BNdfj3zAmikanJDpD2XD1BB3c7xsTufB,FREE
Honors Course,honors-course,TE,,Artificial Intelligence,artificial-intelligence,PYQ,ENDSEM,May_Jun,2025,1b-KSWk2Ad6NV6THYEKMzAxmjHh6d3XTh,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,Nov_Dec,2019,1wetP092Iwf9421hMab8DTY-VdJIPOyWF,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,May_Jun,2019,1vMps63FDt9hYvYT5O6I7kbfMx4CQmKC6,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,Nov_Dec,2018,1c_qMSlvLcY4u7zd7B4f9mrxZujYryuXq,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,May_Jun,2018,19fO2zuvzrLFb5bIYSEA4RIAA5-EusKrh,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,May_Jun,2017,1FryJf-lzwVz17bYj42zJr5m0zGyfwhSe,FREE
First Year,first-year,2015 Pattern,,Engineering Physics,engineering-physics,PYQ,ENDSEM,Nov_Dec,2016,1_LJyQP2vK4kzfO6q4WQs7rTE6CCRn5Gg,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,Nov_Dec,2019,16MAidplVqP9lfS91FAhbc8F2xG_w8e3u,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,May_Jun,2019,1sW08q0gszkRVS-jozxJelGet-rLTCsfx,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,Nov_Dec,2018,145G06cTRCCbc-w6Uvg_ynvJTemuo0dyx,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,May_Jun,2018,1GLWb0MONjcTdDHU94AcX40h0cPfVk8XZ,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,Nov_Dec,2017,12xvchTR-zfUGEa-TNMRintudmK9Ae9XV,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,May_Jun,2017,1_ftLvUW3XPfUYsC_XEEKa52zv4H_Gb7J,FREE
First Year,first-year,2015 Pattern,,Engineering Chemistry,engineering-chemistry,PYQ,ENDSEM,Nov_Dec,2016,1xctgDMXs-toxl4l7cN46MQHpKsJWIW38,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,Nov_Dec,2019,1DdUkGZ4WaOfS1XNE1nuFJfAuCyo80xol,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,May_Jun,2019,18ZrwHc18asY1P4fn-Zj_y3IEIgoSmrtD,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,Nov_Dec,2018,1-0Gg1qAc7MRLynxO74Yc65WPTybKKF24,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,May_Jun,2018,1i0ilMJcxoKkDtdUmVsWJ4mbndn6ZOkUW,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,May_Jun,2017,10eG1lU5YDn7JkUiaPhjhv9uBHhe9xGbu,FREE
First Year,first-year,2015 Pattern,,Basic Electronics Engineering,basic-electronics-engineering,PYQ,ENDSEM,Nov_Dec,2016,1yIpznGslmZkcW7JcfJgXDvQN2B_i7eb6,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,Nov_Dec,2019,1WhdIevFw2oKbXxzUDJkOpoUTECw2iuoa,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,Nov_Dec,2018,1vmrjnx14bplFtyRsU3n6cKMK7O3ZbvXa,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,May_Jun,2018,1pIxo9uU7CFOZdCL7-b2MFtX1pljh6exy,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,Nov_Dec,2017,1cHrS3rZ2ESTNjAfXuO-iP2Qva-MCMy-c,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,May_Jun,2017,19HZ4zyRRDxZkTGltxaeY31mTv5ZCjAGp,FREE
First Year,first-year,2015 Pattern,,Engineering Mechanics,engineering-mechanics,PYQ,ENDSEM,Nov_Dec,2016,1V-rB3UK7LXwxamJmnnC4Klv33cTlLD33,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,Nov_Dec,2019,1SIHefShWfd4EWkUFvJOpoVfDXrMzXeIt,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,May_Jun,2019,1iXd9XedXqjH2J0pgeCQ215hZCtfZdnBl,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,Nov_Dec,2018,1GlpkqTXYf9xlsh1tMDnCd9QK70itE7XU,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,Nov_Dec,2017,1aolSMzYSaImvwx_A6HNfHswNpX1_0F0S,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,Nov_Dec_..,2017,15Bh9TGx4d7uFPbfin1iULgoGq_A1kWC3,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,May_Jun,2017,1OmBZnifwgeTkIMtJ-jk0qaVMUgM7bAej,FREE
First Year,first-year,2015 Pattern,,Engineering Graphics – I,engineering-graphics-i,PYQ,ENDSEM,Nov_Dec,2016,1uVZv_L23DtlIxb5T4nlubkRdki6LBx2A,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,Nov_Dec,2019,1ybKVYi4TjgndFetnNfU79K4wgC5cmNA-,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,May_Jun,2019,1OUrmIfY7wKiWRU9FNBKwTDLVnof0eNBl,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,Nov_Dec,2018,1Re73MuPI-MJ83EoOU0YEPXo8Y79BijLu,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,May_Jun,2018,17N1OCD5_jzfMae2VllLv1BcDgAV_ZpTy,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,Nov_Dec,2017,1bj6MqIf4rgnzRcT0yfORukStE0Akx1RL,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,May_Jun,2017,19TpbeubT1vJe9EDYfzZCEWo0jMScng5G,FREE
First Year,first-year,2015 Pattern,,Basic Electrical Engineering,basic-electrical-engineering,PYQ,ENDSEM,Nov_Dec,2016,1TTmnMNU5J0eaNm0VqMAu5nvcO8DH0lyG,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,Nov_Dec,2019,1YQ7yHxaJVXHaYaURSsqeLGXMllWKq6pC,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,May_Jun,2019,1hkHHExiMNvvp9dLnQfDdAZ4kmGvTjJdQ,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,Nov_Dec,2018,1UgWvR-hHPAqLYhkvWiduvhW4bXHj-hXS,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,Nov_Dec,2017,1NWOY9VZW0ltNhBCzXkXgwJGkE2a5LuAv,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,May_Jun,2017,16ZDd4peZA413ArbjkSu3dcYfZ_y2RIEa,FREE
First Year,first-year,2015 Pattern,,Basic Civil & Environmental Engg,basic-civil-and-environmental-engg,PYQ,ENDSEM,Nov_Dec,2016,1Lbn5WN50la-okNI4VIX3OPlHvFQhfFLN,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,Nov_Dec,2019,1G7ikr1Lm1zVJ8ScvnFQdSK-iTXfRlj5T,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,May_Jun,2019,1ELs6J6rgNRHBUhwFcrR2Mm0C5BFCWKCB,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,Nov_Dec,2018,13lwZJVaERmhX2sSAHUAm3vRP1Tpo7n2K,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,May_Jun,2018,1pYyyscx8Ec4jxs_jcPGgCKDc21n_M3DJ,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,Nov_Dec,2017,1QRwaKHopoA9FgDDp5bTuZDqWylm3r09G,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,May_Jun,2017,1EJ7EIfQKQ5qqPCgrRC1LL5QK2ELwl5EU,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-II,engineering-mathematics-ii,PYQ,ENDSEM,Nov_Dec,2016,1YVtcDPoYfgf2aix11b7lSQep4bzhW2WA,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,Nov_Dec,2019,10rnvrP5ccGPXQrRQVwn5Pd9iP-qgYrgG,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,May_Jun,2019,1pinUNBGWWxAJIzC-4SYfJe0uL1u0GdgN,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,Nov_Dec,2018,1yhhEq1T-RqsE8ifxCr7eaP2wI-wWMDeT,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,May_Jun,2018,1g2BgwaNInbekq_4EAKi-pBOrm_TI_7wk,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,Nov_Dec,2017,1BnVULtKiNnfygx6onmOSH9G8gTVxiBmC,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,May_Jun,2017,1owiNKHQq4Aar1siLWBLYgod477BDEx8X,FREE
First Year,first-year,2015 Pattern,,Engineering Mathematics-I,engineering-mathematics-i,PYQ,ENDSEM,Nov_Dec,2016,14Q9FnA6FwZMDka__68Ye26AQWbUJx8DJ,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,Nov_Dec,2019,1Ky6rZXnaKp6ULjNiupEdw-e_UDBHjpbX,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,May_Jun,2019,1cUHZY4Bgvo1COwBClD5-o6ZeEbIcLX1N,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,Nov_Dec,2018,1rNx3bB-Gajsnp_7D90bE7IJ2Vj1PDGaK,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,May_Jun,2018,1MIT2bOPTv0gXFJrMdAmgnUy3FVkaDiYn,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,Nov_Dec,2017,1PtKSSf-up3BhDPOHrY2XkQOcCaljsoRc,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,May_Jun,2017,1J-oC-Gqwz0azx0L-JYCJU0sh-EFInZ5k,FREE
First Year,first-year,2015 Pattern,,Basic Mechanical Engineering,basic-mechanical-engineering,PYQ,ENDSEM,Nov_Dec,2016,1RBRzU49pPfJ7yfCYBULecnbl8qNLTdG_,FREE
First Year,first-year,2019 Pattern,,Engineering Physics,engineering-physics,PYQ,INSEM,March,2026,1brShK39XRJRQgxAyngx0NMPlnVuwQBAi,FREE
